Layer,PPFD
1,1145.6704666607036
1,1161.9653073068514
1,1150.7392768119544
1,1144.7487362948627
1,1156.6516320257513
1,1169.4854387200753
1,1150.4703919078088
1,1151.2445959532852
1,1139.5440790739478
1,1173.8811390768337
2,1173.3781454910854
2,1166.2793425100506
2,1165.6883038413873
2,1166.9804661375906
2,1174.7524085238858
2,1173.5091713819513
2,1184.541528935058
2,1178.4654075335557
2,1168.4788683863997
2,1181.0898559332084
2,1163.0083036117433
2,1173.9877891384274
2,1166.9530368500186
2,1162.459845291618
2,1163.6444970783891
2,1159.8951123619318
2,1174.670229992352
2,1152.4568704482442
2,1175.3457981479548
2,1182.1017272584863
2,1167.5647718007108
2,1165.1575884908887
2,1164.248806231391
2,1174.6712858446308
2,1159.236619486934
2,1160.4228150070865
2,1164.5276626465877
2,1160.8004640002666
2,1151.3979162895164
2,1146.0444410815066
2,1163.0948531704264
2,1160.9135565936192
2,1167.2963190997623
2,1164.1413847094755
2,1172.8717759043943
2,1158.554778741281
2,1168.9341451505875
2,1177.2585586301727
2,1174.9091417219054
2,1168.2857466688806
2,1178.9319678040292
2,1160.9032021834655
2,1156.0432998811661
2,1149.7442083526234
2,1166.054010881279
2,1151.7865075126338
2,1154.6721146983248
2,1151.6236651149752
2,1152.9675157666718
2,1141.366904801355
2,1156.4005257420783
2,1153.0370525857006
2,1168.485291561383
2,1157.8907623847656
2,1165.614898623583
2,1169.4674178012037
2,1154.4437104884955
2,1164.7573603947244
2,1155.0489697479986
2,1168.409058350332
2,1159.937526327908
2,1149.6195811090658
2,1166.5549765873257
2,1148.1023227804865
2,1160.634705276101
2,1156.1769762469273
2,1142.3301634382676
2,1149.6541951025545
2,1153.0050683412119
2,1138.3614144280843
2,1138.0094835183916
2,1144.550119948462
2,1144.6409488414258
2,1144.7837215171426
2,1143.9068557206367
2,1153.2033158981155
2,1156.428841834146
2,1158.1010421512767
2,1159.2200594413061
2,1159.7193539608518
2,1152.9008483589678
2,1158.8047869799675
2,1156.5355884614753
2,1152.6212269556318
2,1152.2156620342898
2,1147.7462412993682
2,1154.7255840366001
2,1138.073664900192
2,1151.807953035663
2,1142.4724795126626
2,1153.800415880216
2,1149.434043624548
2,1147.4391081659091
2,1159.1292966067851
2,1141.7562470503128
2,1150.5581542340951
2,1167.6027161841573
2,1155.4136237768964
2,1157.8788435704641
2,1157.3808557353386
2,1145.1389428110763
2,1161.9101764811292
2,1164.0091133382853
2,1172.7586532237528
2,1163.1176042018608
2,1157.970191966615
2,1151.6700975240672
2,1152.2773782001047
2,1142.4845116794618
2,1141.3180134724446
2,1161.0287470034348
2,1153.7631787196692
2,1154.7013469690517
2,1153.7691064787682
2,1162.1921643947505
2,1165.3916082284886
2,1144.8954957782148
2,1154.0000935856037
2,1136.2511499539137
2,1146.1723465066755
2,1149.2836073949202
2,1139.7989083710706
2,1151.7878456511357
2,1140.0157406067515
2,1131.2435506531185
2,1155.2675181272448
2,1146.5381272693644
2,1152.6189280962328
2,1151.1650235252675
2,1156.2600481819768
2,1167.7971902002923
2,1156.269515703951
2,1151.5645559327784
2,1160.7185774652917
2,1142.2445899550107
2,1153.899557043278
2,1141.8252837823509
2,1145.841998258487
2,1154.7242175676868
2,1140.2101415718494
2,1145.7102848409147
2,1150.9284333956011
2,1151.935342904823
2,1144.729266351952
2,1160.9317904263228
2,1149.403064318781
2,1162.8428438959577
2,1157.3627427013025
2,1157.351107847679
2,1143.6607568371614
2,1149.4625083908425
2,1143.806523184956
2,1141.0226117167151
2,1144.4234645834918
2,1147.599959111075
2,1159.095825734241
2,1157.4637898746969
2,1159.1452837608015
2,1161.4844034821006
2,1155.3648716369155
2,1166.5502688394392
2,1168.06965849016
2,1159.9569467904032
2,1147.160255843392
2,1143.311554841696
2,1144.588657208582
2,1138.8267149274855
2,1154.9267815184364
2,1150.3994802502734
2,1148.1323705456243
2,1163.057752248798
2,1163.212266183442
2,1167.537810119079
2,1164.7835984402686
2,1166.7659671661088
2,1170.5025971996395
2,1153.2762349226564
2,1156.3339585998121
2,1148.787567016246
2,1147.9414945625465
2,1135.4403692434958
2,1149.9620583495057
2,1166.6058166872779
2,1165.4152555056467
2,1156.0530053936495
2,1169.4392509062968
2,1174.427911814277
2,1176.5384226016465
2,1160.0609336208154
2,1162.962933419507
2,1157.7448746065502
2,1155.5075609697205
2,1150.0691160998697
2,1163.7526094376472
2,1171.9610133724027
2,1164.341677836601
2,1182.8829094765151
2,1174.6936111229854
2,1176.7547441816025
2,1170.2466530453144
2,1175.06120468526
2,1165.7782840522107
2,1157.1037364427236
2,1160.2584165059095
2,1162.4071700252302
2,1166.9859511970888
2,1168.945027977119
2,1164.8501031780838
2,1170.4190696540907
2,1165.5267751739093
2,1170.3501098880577
2,1181.7139573105621
2,1165.7393686082764
2,1154.3801624854511
2,1131.2358061683055
2,1167.8356279219765
2,1163.0671264109685
2,1162.067842961966
2,1161.7293381876004
2,1172.436222063469
2,1173.016471374731
2,1174.8675216238591
2,1172.157948520808
2,1167.3903927005636
