Layer,PPFD
3,1049.0405864518088
3,1048.8867486202973
3,1056.0970490021343
3,1064.8963395440153
3,1065.7983864931275
3,1056.5917867134335
3,1053.8543645216275
3,1044.0467301327635
3,1039.8426691079383
3,1033.4153664133828
3,1025.910461304382
3,1018.1286154914202
3,1011.1657057876067
3,1006.1981113063257
3,1012.5340952952338
3,1014.396444726632
3,1023.143059356242
3,1033.5585555127113
3,1041.6385286836048
3,1049.6283079923694
3,1057.066744844998
3,1062.2987416086228
3,1062.6440098480302
3,1056.0323021624822
3,1047.9589180536175
3,1039.1465136854324
3,1031.5755754862023
3,1025.0659479782892
3,1017.697805024774
3,1013.5795696074258
3,1008.8383472205946
3,1016.688488095139
3,1023.2822841569956
3,1031.1291265919333
3,1039.2962263114262
3,1049.927623267619
3,1058.435482144798
3,1064.955916148781
3,1066.96824872116
3,1060.4232849189602
3,1044.440658823542
3,1041.1384711240587
3,1030.491142237905
3,1025.0710615318574
3,1016.5219359582103
3,1008.565738367288
3,1012.5117872238399
3,1016.1114577619475
3,1024.951083471021
3,1032.9080160195178
3,1036.8712723537367
3,1047.4717930157053
3,1057.0155145145452
3,1063.9141770709548
3,1060.8543391717712
3,1054.3944255259958
3,1049.3693276714316
3,1038.5061714314988
3,1026.596746907914
3,1023.2447975708851
3,1014.6933596693764
3,1011.7803956170898
3,1015.7220651658986
3,1022.0481027398246
3,1028.8503544287516
3,1032.531102344303
3,1048.3690830290059
3,1047.541542542876
3,1057.5967614957576
3,1064.3544712638545
3,1050.872950899457
3,1040.8000500849732
3,1034.66706395627
3,1026.5360905091773
3,1020.1026638517512
3,1014.5046188980428
3,1018.3698428523049
3,1025.3491307872314
3,1030.040418109466
3,1039.5297369410998
3,1048.9624899344956
3,1061.5455627516258
3,1061.1561676332915
3,1050.6436392317537
3,1036.776045584342
3,1029.5839200065334
3,1023.7863242652166
3,1019.5761701057415
3,1017.3062589759072
3,1025.4456620539481
3,1029.7303848582233
3,1036.9825060434446
3,1043.9009620060626
3,1055.6842112904212
3,1069.400334006012
3,1065.559982644786
3,1056.9536177593588
3,1043.8329319659765
3,1032.5003081789432
3,1027.0517377082172
3,1020.4359849127668
3,1019.2469024415774
3,1023.820878526134
3,1024.0364582791376
3,1031.437587300202
3,1039.1879374299763
3,1048.8698257496892
3,1060.4204614267287
3,1056.9361367960364
3,1044.26859353094
3,1035.9103363888935
3,1028.450937605825
3,1025.4349474018293
3,1021.0189704780348
3,1017.961468130171
3,1026.595992173606
3,1033.1273447393341
3,1042.2487147905915
3,1053.0398370293997
3,1055.408076132511
3,1064.0159731364179
3,1050.0995864299332
3,1040.8013879477617
3,1030.035195384137
3,1027.9158536810824
3,1020.8542874834521
3,1023.7651697698852
3,1023.322986834576
3,1032.9647768578209
3,1041.6197164628975
3,1058.3704530722198
3,1066.0243939142538
3,1064.6698082475514
3,1049.2940518108628
3,1042.9669848755952
3,1035.4312516750576
3,1027.293502346031
3,1022.086561629032
3,1024.8922127271437
3,1026.2817694763007
3,1031.9084287842775
3,1044.9325127729824
3,1056.8276486724105
3,1064.1864870383697
3,1067.6168402835278
3,1056.1575047465005
3,1046.4567661112492
3,1038.888056543285
3,1029.6721090190074
3,1024.5226274483246
3,1023.4903972135284
3,1027.1562065927878
3,1033.3346933800797
3,1043.9901904912842
3,1056.8367339216422
3,1069.7916292438426
3,1066.706552256187
3,1055.471259575139
3,1046.6524728319728
3,1037.8810553567334
3,1027.0879549971746
3,1021.7492073862264
3,1022.2842030123006
3,1027.2978744345537
3,1035.7615027631753
3,1042.5408126521193
3,1054.4043678623627
3,1068.036928301206
3,1066.813054411828
3,1054.1996303553583
3,1044.7488301524804
3,1033.4086673873182
3,1031.0893976794941
3,1022.6269462222579
3,1023.5033729577408
3,1027.284285679004
3,1035.43099640658
3,1042.5120882432238
3,1051.6317762386293
3,1065.9184968022018
3,1062.4203716009993
3,1052.634592563984
3,1044.6240235865864
3,1034.9478121174614
3,1025.1159159604103
3,1022.8443444176155
3,1021.2044909321987
3,1024.0430124151255
3,1032.1238113774555
3,1042.9613372857668
3,1050.0861687338966
3,1062.90124973333
3,1063.667207851797
3,1047.278616574632
3,1041.3479660119276
3,1031.3546434258583
3,1026.745528923138
3,1020.637080800503
3,1017.007639612729
3,1022.8777411411027
3,1031.4645629061959
3,1039.6587242040387
3,1049.0484716553472
3,1061.4859094601327
3,1059.0633739279858
3,1049.229076604896
3,1039.4604382077744
3,1032.5356483845646
3,1023.2487168967775
3,1019.3198976844001
3,1015.6360467556623
3,1022.9311126949274
3,1032.2729800504555
3,1035.5616142742642
3,1046.9207967266218
3,1053.7106300496391
3,1061.3447012620359
3,1059.3808776010248
3,1052.4319161843728
3,1045.5853913390436
3,1033.7418469366166
3,1028.9927521329782
3,1019.1665759545234
3,1016.4447257755594
3,1015.8300042392096
3,1026.8413803322335
3,1029.8187981986664
3,1036.1106883647037
3,1051.9667391596643
3,1058.4151579834145
3,1059.5419711212287
3,1048.062829432417
3,1037.256607248003
3,1031.0345607229524
3,1024.9725990927448
3,1018.1890723101536
3,1014.2222034278227
3,1019.5284790258272
3,1027.437247773755
3,1035.9850609765529
3,1044.0040461662318
3,1059.2206253686538
3,1065.7600873093263
3,1065.716492333233
3,1049.8253249783559
3,1043.402364683244
3,1032.077088891263
3,1026.1719391321349
3,1019.4799495281123
3,1013.6516800976711
3,1009.7210614508614
3,1014.8491414513514
3,1022.1338041428033
3,1031.060136293289
3,1039.0129697780808
3,1046.0734248640867
3,1056.440220826314
3,1070.5217008029538
3,1065.94652568725
3,1057.543131820866
3,1049.3869851561842
3,1040.8130253061133
3,1030.9477645153452
3,1019.4993930884631
3,1012.5761207292278
3,1008.6576453959069
3,1011.2400032574321
3,1018.4630917196112
3,1023.9455333957509
3,1029.4813969553911
3,1036.3467244855292
3,1054.3990017063352
3,1060.3069701626316
3,1067.4184244989078
3,1069.0992704088678
3,1054.1741415937786
3,1049.3301797448012
3,1041.5468988298849
3,1031.536933018361
3,1023.2666597545281
3,1017.1876546941733
3,1011.1444448201722
3,1010.4211762330099
3,1017.1107484205536
3,1026.0341674518706
3,1033.5773312571164
3,1043.4744095959154
3,1051.8844552965247
3,1058.3966687508002
3,1063.2844300317206
3,1067.1735804562115
3,1055.3706374913677
3,1052.2502761733847
3,1041.8647246669934
3,1034.0259338906264
3,1025.363617259256
3,1016.0675535441002
3,1010.371884170905
3,1008.9940827988246
3,1011.0626548431886
3,1018.2310515494094
3,1027.9954128422125
3,1032.1012771610565
3,1036.4980409692182
3,1047.7347801413966
3,1055.5904053429765
3,1063.8473270047484
3,1068.0453567135207
3,1064.7958483730636
3,1059.5373529457124
3,1052.7476679815577
3,1047.577239354603
3,1039.0881848861507
3,1032.8320597196637
3,1025.3947950642114
3,1017.8849361502565
3,1011.7765191473698
3,1007.1248399173571
3,1007.6851601641956
3,1014.2540257391064
3,1017.9517582904116
3,1022.963292187013
3,1031.4510328968827
3,1038.504117288856
3,1043.6918240840646
3,1046.4747158660093
3,1051.0957033059124
3,1056.248257837323
3,1064.6683857491016
3,1067.0676434289119
3,1068.0986241261612
3,1066.6368886412497
3,1061.6313916028446
3,1065.493290406967
3,1062.4139378390116
3,1061.3099142745857
3,1055.2605660502593
3,1051.0836182516243
3,1047.0253417721337
3,1036.9359641131653
3,1032.757333235523
3,1023.7727201643535
3,1018.4036102578123
3,1010.1695595528299
3,1007.8622744520161
3,1004.9864498643211
3,1011.1115886795739
3,1019.7267646451828
3,1023.4653574403595
3,1031.4505008083797
3,1030.9084654877304
3,1041.2974293951916
3,1044.9283633170392
3,1048.3895752536966
3,1050.7127696014443
3,1053.0884227383403
3,1054.5135973737333
3,1057.6681740290394
3,1056.176876053523
3,1056.6612182263095
3,1049.92467274263
3,1045.9065588322717
3,1046.1853508851825
3,1039.3814092232408
3,1037.01626941813
3,1036.487478895097
3,1022.7906568079266
3,1016.2379874562857
3,1011.0329092065323
3,1005.9340350980657
3,1005.8087138252461
3,1010.7150714417223
3,1015.6738161812898
3,1021.2019443134863
3,1027.3079469779827
3,1032.061841515966
3,1033.6083945495118
3,1036.9426703338167
3,1042.4856513852756
3,1044.2924964797992
3,1041.4783037396278
3,1042.1731551290757
3,1046.940741420773
3,1042.1659293672626
3,1043.3722665962612
3,1039.708199283809
3,1034.7978937761543
3,1030.264888270034
3,1026.7014996683072
3,1019.2924952742284
3,1016.1785816247259
3,1010.7317792706659
3,1007.65757256374
3,1011.975713984212
3,1017.2183421107542
3,1016.9497892457167
3,1024.647587182667
3,1026.3395615828379
3,1032.6102179963868
3,1030.1399773754501
3,1032.2354540059875
3,1032.798991073451
3,1035.5853882657225
3,1036.3950406420881
3,1035.6392271354293
3,1032.6580933367472
3,1031.9081794125652
3,1027.9507507873925
3,1022.7692007727195
3,1018.4230851132504
3,1013.82915448954
3,1012.7230534145322
3,1012.5072838173156
3,1014.4784870659896
3,1016.4552392006186
3,1021.7355287817004
3,1024.8727551326504
3,1026.1285572826926
3,1029.0646969925265
3,1027.9316835745951
3,1029.3444781483877
3,1029.7253377416398
3,1024.7505655184507
3,1025.517310050163
3,1024.3151982290497
3,1019.785385458804
3,1019.3459494272181
3,1014.7553727349858
3,1011.3275383933599
3,1014.8314222470699
3,1019.7574521228377
3,1023.5037305432359
3,1024.4286461705487
3,1022.4593755276219
3,1024.7429393576397
3,1022.8664704997293
3,1025.269469710334
