Layer,PPFD
5,12559.45252240079
5,13833.166113607462
5,12314.14676182388
5,12610.59742607706
5,13142.74397329032
5,12635.019011173337
5,13433.826872902675
5,11717.369856381627
5,13566.484499120892
5,14052.91595462087
5,13784.353599045182
5,10996.473593647568
5,13048.928323523063
5,12644.49574931355
5,13063.26320338061
5,13513.136381820235
5,13163.539352887039
5,11664.902126355459
5,12867.883408025344
5,12657.259117589385
5,14274.060632871538
5,13960.415344128649
5,12926.833157318562
5,13143.186341507964
5,11761.725875685157
5,12346.116503408268
5,12847.730332902527
5,12865.852851605192
5,11275.633755379724
5,11405.781505516365
5,11357.865186876
5,12956.862872283713
5,12758.813189358692
5,12944.937613395248
5,13403.040507131771
5,12727.779930058357
5,13045.530206200712
5,13544.003883440077
5,13176.570665268302
5,12349.428649337942
5,11932.244921447695
5,13446.699332361162
5,12415.395545721496
5,12389.32863830644
5,13676.230142015556
5,12528.112759627447
5,12317.521208269558
5,11928.490664750598
5,12317.999400772156
5,12767.753158870655
5,12790.482030590143
5,11685.344828056435
5,13105.525420511427
5,12637.053835602701
5,12766.656348966677
5,12595.718516952646
5,13897.894103006594
5,12107.241664179646
5,12481.23624173291
5,12854.631939140958
5,11879.640574158413
5,12780.539977900722
5,12038.721968362815
5,12834.105931996255
5,11948.268668884786
5,12373.21503974279
5,13207.69648939172
5,14036.618187070553
5,12933.079317082922
5,13436.691403494697
5,12091.29221714749
5,12433.331372366638
5,14344.979969741778
5,12572.972633494774
5,13278.690275178991
5,13696.691612726056
5,13129.31213047999
5,12530.363509261766
5,13274.315007644942
5,13125.21086701086
5,13108.777580291144
5,12141.178188102684
5,13499.887969709227
5,13553.195107638508
5,12052.893700799708
5,13782.077815506265
5,12062.590615153118
5,13984.27715023755
5,12784.166300414257
5,12892.346544771626
5,11538.04187201418
5,13028.17615154387
5,12333.279865031089
5,13517.585989650273
5,13489.293761964067
5,13565.489725164362
5,13643.787163771405
5,12808.907636787815
5,13838.872795878175
5,12601.261303086785
5,12450.630759158856
5,12310.882779402882
5,12981.703271283579
5,11621.334253492461
5,14029.693411990429
5,12478.213638297162
5,12694.35977172214
5,12774.038656306626
5,12806.397878426491
5,12943.51206251725
5,11278.59692963114
5,13132.82787313376
5,12794.8732764039
5,13792.064998155842
5,12173.965214245569
5,13636.706445956723
5,12310.893673784976
5,13297.453879141945
5,12453.373165100542
5,12670.861546321283
5,12540.078184104064
5,12053.939019354744
5,12058.86383057072
5,12745.46418735046
5,13247.656142056052
5,13360.97938794857
5,12291.17369085437
5,13640.925185115399
5,11674.103545880489
5,11444.350737662206
5,11539.322084294303
5,12977.933465700582
5,12520.3084779855
5,13450.424030813941
5,10476.118261657293
5,11503.143716425117
5,12060.686774886406
5,11501.881778511175
5,12541.051738660046
5,12414.232079876367
5,13761.019300966067
5,12157.32154934714
5,11975.364346066803
5,12373.250915768755
5,12128.10141347763
5,11857.501418804117
5,13290.584779198773
5,12425.123946175729
5,12035.103335659107
5,13485.10685132147
5,13576.702960510549
5,11909.95715305765
6,10470.758533978078
6,11254.041287632075
6,10583.397963161644
6,11259.278966467557
6,10690.57732995195
6,11817.532381309149
6,10929.126691728437
6,11415.910122295192
6,11407.666831282775
6,10480.648971953195
6,11644.712867319431
6,11246.046437227447
6,12070.576902472421
6,12399.173867750082
6,10749.210971966664
6,10890.535964078863
6,11667.324925822813
6,11212.0262935429
6,11823.725173312589
6,12269.971502377832
6,11045.90588383722
6,11070.907385625544
6,11069.191887373177
6,12068.349544213794
6,11011.036307577993
6,10908.890760378385
6,11521.347197833406
6,11139.567609321557
6,11799.545709837053
6,12593.133112636275
6,12401.799525211107
6,12292.218176952825
6,11767.25078253141
6,13100.78586576654
6,11442.235786751608
6,10668.37121334931
6,11927.528930397535
6,11853.213859522544
